-0.0168256,0.0102387,-0.00651695,0.0102152,-0.0294424,0.0110272,2.17007e-11
-0.0172237,0.0102343,-0.00703601,0.010232,-0.02848,0.0109845,1.91605e-11
-0.0175222,0.0102593,-0.00751476,0.0102316,-0.0276958,0.0109453,1.74494e-11
-0.0177245,0.0102575,-0.0080251,0.0102244,-0.0269174,0.0109397,1.56382e-11
-0.0180688,0.0102479,-0.00854927,0.0102303,-0.026016,0.0109185,1.31747e-11
-0.0158939,0.00986606,-0.00966364,0.00984637,-0.0246197,0.010081,1.71194e-10
-0.0161551,0.00983744,-0.0100773,0.00983919,-0.0239115,0.0100935,1.71122e-10
-0.0163285,0.0098552,-0.0104245,0.00983194,-0.0233679,0.0100763,1.71175e-10
-0.0164311,0.00984079,-0.010761,0.00984122,-0.023063,0.010089,2.06341e-11
-0.0166463,0.00985904,-0.0109807,0.00984883,-0.0226194,0.0100537,1.99941e-11
-0.0167947,0.00983512,-0.0112422,0.00986111,-0.022197,0.0101092,1.96641e-11
-0.0145878,0.00945832,-0.0119812,0.00949529,-0.0214572,0.00929318,-2.65956e-11
-0.0146759,0.00948308,-0.0121305,0.00947199,-0.0212143,0.00929076,-2.67063e-11
-0.0145327,0.00946715,-0.0121239,0.00947911,-0.0216215,0.00930904,5.81818e-11
-0.0146177,0.00948387,-0.0122197,0.0094423,-0.0214207,0.00930758,5.81186e-11
-0.0146264,0.00947556,-0.0122301,0.00947624,-0.0214043,0.00934494,5.81188e-11
-0.0146523,0.00945396,-0.0122855,0.00947303,-0.0213475,0.00931417,-1.32037e-10
-0.0146368,0.00949279,-0.0122682,0.00947547,-0.0213847,0.00933317,-1.32366e-10
-0.0122949,0.00905897,-0.0125646,0.00908179,-0.0215816,0.00868901,-1.32366e-10
-0.012368,0.00908342,-0.0125111,0.00907786,-0.0215767,0.00865077,-1.32223e-10
-0.0123124,0.00906125,-0.0125286,0.00908441,-0.0216033,0.00868199,-1.32321e-10
-0.0123451,0.0090716,-0.0124834,0.00910744,-0.0216843,0.00864326,4.26317e-11
-0.0123511,0.00907525,-0.0124996,0.00909856,-0.021655,0.00867379,4.26432e-11
-0.0123778,0.00905172,-0.0124914,0.00909623,-0.0216364,0.00867348,4.24954e-11
-0.0103481,0.00871742,-0.0126362,0.00872622,-0.0217189,0.00805336,2.67906e-10
-0.0103069,0.00873,-0.0126344,0.00874007,-0.021753,0.0080582,2.68044e-10
